FFU Air Flow Rate [kg/s],ULPA Pressure Drop [Pa],Cleanroom Overpressure [Pa],Process Exhaust [kg/s],Cooling Bifurcation Temperature [C],Chiller [MWha],LT Chiller [MWha],Booster Heat Pump [MWha],Hot Water Pump [MWha],Heat Recovery Water Pump [MWha],Chilled Water to Fab Pump [MWha],Chilled Water to PCW Pump [MWha],LT Chilled Water To Fab Pump [MWha],LT Chilled Water To PCW Pump [MWha],Cooling Water For Chiller Pump [MWha],Cooling Water For LT Chiller Pump [MWha],Cleanroom MAU Fan [MWha],Cleanroom Exhaust Fan [MWha],Cleanroom FFU Fan [MWha],Chem Room AHU Fan [MWha],Fac AHU Fan [MWha],Fac Recirculation Fan [MWha],Total [MWha]
2019.8304,35,20,85,22.5,5817.310677,1843.183744,233.1668298,32.95782412,657.9778979,652.446539,551.88,236.3965063,40.76028,1687.333979,334.223834,2375.060203,392.156,1376.177779,280.9329664,312.3965504,1.752,16826.11361
2019.8304,35,20,85,25,5814.313477,1764.908779,233.9768072,32.97696219,657.8675152,651.9599742,551.88,237.3122627,40.76028,1686.881857,334.2338361,2375.060203,392.156,1376.177779,280.9329664,312.3965504,1.752,16745.54725
2019.8304,45,20,85,15,5889.391716,1458.756677,233.5318422,32.9612672,657.8888943,685.3379706,551.88,226.2685438,40.76028,1698.163378,329.6375222,2375.060203,392.156,1769.37143,280.9329664,312.3965504,1.752,16936.24724
2019.8304,45,20,85,17.5,5848.390636,1571.381341,233.7402687,32.96743874,657.9792433,660.9229427,551.88,233.8033656,40.76028,1692.003295,333.5544822,2375.060203,392.156,1769.37143,280.9329664,312.3965504,1.752,16989.05244
2019.8304,45,20,85,20,5828.155228,1491.681753,234.0621166,32.97542484,657.9336401,654.5931413,551.88,234.6180617,40.76028,1688.957098,333.9082692,2375.060203,392.156,1769.37143,280.9329664,312.3965504,1.752,16881.19416
2019.8304,45,20,85,22.5,5817.310677,1843.183744,233.1668298,32.95782412,657.9778979,652.446539,551.88,236.3965063,40.76028,1687.333979,334.223834,2375.060203,392.156,1769.37143,280.9329664,312.3965504,1.752,17219.30726
2019.8304,45,20,85,25,5814.313477,1764.908779,233.9768072,32.97696219,657.8675152,651.9599742,551.88,237.3122627,40.76028,1686.881857,334.2338361,2375.060203,392.156,1769.37143,280.9329664,312.3965504,1.752,17138.7409
2019.8304,50,20,85,15,5889.391716,1458.756677,233.5318422,32.9612672,657.8888943,685.3379706,551.88,226.2685438,40.76028,1698.163378,329.6375222,2375.060203,392.156,1965.968256,280.9329664,312.3965504,1.752,17132.84407
2019.8304,50,20,85,17.5,5848.390636,1571.381341,233.7402687,32.96743874,657.9792433,660.9229427,551.88,233.8033656,40.76028,1692.003295,333.5544822,2375.060203,392.156,1965.968256,280.9329664,312.3965504,1.752,17185.64927
2019.8304,50,20,85,20,5828.155228,1491.681753,234.0621166,32.97542484,657.9336401,654.5931413,551.88,234.6180617,40.76028,1688.957098,333.9082692,2375.060203,392.156,1965.968256,280.9329664,312.3965504,1.752,17077.79099
2019.8304,50,20,85,22.5,5817.310677,1843.183744,233.1668298,32.95782412,657.9778979,652.446539,551.88,236.3965063,40.76028,1687.333979,334.223834,2375.060203,392.156,1965.968256,280.9329664,312.3965504,1.752,17415.90409
2019.8304,50,20,85,25,5814.313477,1764.908779,233.9768072,32.97696219,657.8675152,651.9599742,551.88,237.3122627,40.76028,1686.881857,334.2338361,2375.060203,392.156,1965.968256,280.9329664,312.3965504,1.752,17335.33773
2019.8304,57.5,20,85,15,5889.391716,1458.756677,233.5318422,32.9612672,657.8888943,685.3379706,551.88,226.2685438,40.76028,1698.163378,329.6375222,2375.060203,392.156,2260.863494,280.9329664,312.3965504,1.752,17427.73931
2019.8304,57.5,20,85,17.5,5848.390636,1571.381341,233.7402687,32.96743874,657.9792433,660.9229427,551.88,233.8033656,40.76028,1692.003295,333.5544822,2375.060203,392.156,2260.863494,280.9329664,312.3965504,1.752,17480.54451
2019.8304,57.5,20,85,20,5828.155228,1491.681753,234.0621166,32.97542484,657.9336401,654.5931413,551.88,234.6180617,40.76028,1688.957098,333.9082692,2375.060203,392.156,2260.863494,280.9329664,312.3965504,1.752,17372.68623
2019.8304,57.5,20,85,22.5,5817.310677,1843.183744,233.1668298,32.95782412,657.9778979,652.446539,551.88,236.3965063,40.76028,1687.333979,334.223834,2375.060203,392.156,2260.863494,280.9329664,312.3965504,1.752,17710.79933
2019.8304,57.5,20,85,25,5814.313477,1764.908779,233.9768072,32.97696219,657.8675152,651.9599742,551.88,237.3122627,40.76028,1686.881857,334.2338361,2375.060203,392.156,2260.863494,280.9329664,312.3965504,1.752,17630.23296
2019.8304,60,20,85,15,5889.391716,1458.756677,233.5318422,32.9612672,657.8888943,685.3379706,551.88,226.2685438,40.76028,1698.163378,329.6375222,2375.060203,392.156,2359.161907,280.9329664,312.3965504,1.752,17526.03772
2019.8304,60,20,85,17.5,5848.390636,1571.381341,233.7402687,32.96743874,657.9792433,660.9229427,551.88,233.8033656,40.76028,1692.003295,333.5544822,2375.060203,392.156,2359.161907,280.9329664,312.3965504,1.752,17578.84292
2019.8304,60,20,85,20,5828.155228,1491.681753,234.0621166,32.97542484,657.9336401,654.5931413,551.88,234.6180617,40.76028,1688.957098,333.9082692,2375.060203,392.156,2359.161907,280.9329664,312.3965504,1.752,17470.98464
2019.8304,60,20,85,22.5,5817.310677,1843.183744,233.1668298,32.95782412,657.9778979,652.446539,551.88,236.3965063,40.76028,1687.333979,334.223834,2375.060203,392.156,2359.161907,280.9329664,312.3965504,1.752,17809.09774
2019.8304,60,20,85,25,5814.313477,1764.908779,233.9768072,32.97696219,657.8675152,651.9599742,551.88,237.3122627,40.76028,1686.881857,334.2338361,2375.060203,392.156,2359.161907,280.9329664,312.3965504,1.752,17728.53138
2019.8304,35,20,100,15,5901.571237,1539.380364,237.8758676,33.57065535,663.3921473,692.6703531,551.88,235.5202827,40.76028,1699.986633,333.6271837,2747.710603,461.36,1376.177779,280.9329664,312.3965504,1.752,17110.5649
2019.8304,35,20,100,17.5,5854.876591,1680.262886,238.9113217,33.59248478,663.1354389,663.0770247,551.88,243.9640591,40.76028,1692.964952,337.1475459,2747.710603,461.36,1376.177779,280.9329664,312.3965504,1.752,17180.90248
2019.8304,35,20,100,20,5831.748051,1726.866681,239.4059406,33.60592539,663.0101318,655.3994977,551.88,246.4231511,40.76028,1689.481099,337.6998668,2747.710603,461.36,1376.177779,280.9329664,312.3965504,1.752,17196.61052
2019.8304,35,20,100,22.5,5819.088255,1868.803917,239.0181074,33.59950856,663.1326793,652.7330053,551.88,247.4046168,40.76028,1687.598577,337.1697045,2747.710603,461.36,1376.177779,280.9329664,312.3965504,1.752,17321.51855
2019.8304,35,20,100,25,5813.744647,1976.430655,238.5177269,33.57996672,662.8464222,651.9057397,551.88,248.6377357,40.76028,1686.795949,336.8711011,2747.710603,461.36,1376.177779,280.9329664,312.3965504,1.752,17422.30012
2019.8304,45,20,100,15,5901.571237,1539.380364,237.8758676,33.57065535,663.3921473,692.6703531,551.88,235.5202827,40.76028,1699.986633,333.6271837,2747.710603,461.36,1769.37143,280.9329664,312.3965504,1.752,17503.75855
2019.8304,45,20,100,17.5,5854.876591,1680.262886,238.9113217,33.59248478,663.1354389,663.0770247,551.88,243.9640591,40.76028,1692.964952,337.1475459,2747.710603,461.36,1769.37143,280.9329664,312.3965504,1.752,17574.09613
2019.8304,45,20,100,20,5831.748051,1726.866681,239.4059406,33.60592539,663.0101318,655.3994977,551.88,246.4231511,40.76028,1689.481099,337.6998668,2747.710603,461.36,1769.37143,280.9329664,312.3965504,1.752,17589.80417
2019.8304,45,20,100,22.5,5819.088255,1868.803917,239.0181074,33.59950856,663.1326793,652.7330053,551.88,247.4046168,40.76028,1687.598577,337.1697045,2747.710603,461.36,1769.37143,280.9329664,312.3965504,1.752,17714.7122
2019.8304,45,20,100,25,5813.744647,1976.430655,238.5177269,33.57996672,662.8464222,651.9057397,551.88,248.6377357,40.76028,1686.795949,336.8711011,2747.710603,461.36,1769.37143,280.9329664,312.3965504,1.752,17815.49377
2019.8304,50,20,100,15,5901.571237,1539.380364,237.8758676,33.57065535,663.3921473,692.6703531,551.88,235.5202827,40.76028,1699.986633,333.6271837,2747.710603,461.36,1965.968256,280.9329664,312.3965504,1.752,17700.35538
2019.8304,50,20,100,17.5,5854.876591,1680.262886,238.9113217,33.59248478,663.1354389,663.0770247,551.88,243.9640591,40.76028,1692.964952,337.1475459,2747.710603,461.36,1965.968256,280.9329664,312.3965504,1.752,17770.69296
2019.8304,50,20,100,20,5831.748051,1726.866681,239.4059406,33.60592539,663.0101318,655.3994977,551.88,246.4231511,40.76028,1689.481099,337.6998668,2747.710603,461.36,1965.968256,280.9329664,312.3965504,1.752,17786.401
2019.8304,50,20,100,22.5,5819.088255,1868.803917,239.0181074,33.59950856,663.1326793,652.7330053,551.88,247.4046168,40.76028,1687.598577,337.1697045,2747.710603,461.36,1965.968256,280.9329664,312.3965504,1.752,17911.30903
2019.8304,50,20,100,25,5813.744647,1976.430655,238.5177269,33.57996672,662.8464222,651.9057397,551.88,248.6377357,40.76028,1686.795949,336.8711011,2747.710603,461.36,1965.968256,280.9329664,312.3965504,1.752,18012.0906
2019.8304,57.5,20,100,15,5901.571237,1539.380364,237.8758676,33.57065535,663.3921473,692.6703531,551.88,235.5202827,40.76028,1699.986633,333.6271837,2747.710603,461.36,2260.863494,280.9329664,312.3965504,1.752,17995.25062
2019.8304,57.5,20,100,17.5,5854.876591,1680.262886,238.9113217,33.59248478,663.1354389,663.0770247,551.88,243.9640591,40.76028,1692.964952,337.1475459,2747.710603,461.36,2260.863494,280.9329664,312.3965504,1.752,18065.5882
2019.8304,57.5,20,100,20,5831.748051,1726.866681,239.4059406,33.60592539,663.0101318,655.3994977,551.88,246.4231511,40.76028,1689.481099,337.6998668,2747.710603,461.36,2260.863494,280.9329664,312.3965504,1.752,18081.29624
2019.8304,57.5,20,100,22.5,5819.088255,1868.803917,239.0181074,33.59950856,663.1326793,652.7330053,551.88,247.4046168,40.76028,1687.598577,337.1697045,2747.710603,461.36,2260.863494,280.9329664,312.3965504,1.752,18206.20426
2019.8304,57.5,20,100,25,5813.744647,1976.430655,238.5177269,33.57996672,662.8464222,651.9057397,551.88,248.6377357,40.76028,1686.795949,336.8711011,2747.710603,461.36,2260.863494,280.9329664,312.3965504,1.752,18306.98584
2019.8304,60,20,100,15,5901.571237,1539.380364,237.8758676,33.57065535,663.3921473,692.6703531,551.88,235.5202827,40.76028,1699.986633,333.6271837,2747.710603,461.36,2359.161907,280.9329664,312.3965504,1.752,18093.54903
2019.8304,60,20,100,17.5,5854.876591,1680.262886,238.9113217,33.59248478,663.1354389,663.0770247,551.88,243.9640591,40.76028,1692.964952,337.1475459,2747.710603,461.36,2359.161907,280.9329664,312.3965504,1.752,18163.88661
2019.8304,60,20,100,20,5831.748051,1726.866681,239.4059406,33.60592539,663.0101318,655.3994977,551.88,246.4231511,40.76028,1689.481099,337.6998668,2747.710603,461.36,2359.161907,280.9329664,312.3965504,1.752,18179.59465
2019.8304,60,20,100,22.5,5819.088255,1868.803917,239.0181074,33.59950856,663.1326793,652.7330053,551.88,247.4046168,40.76028,1687.598577,337.1697045,2747.710603,461.36,2359.161907,280.9329664,312.3965504,1.752,18304.50268
2019.8304,60,20,100,25,5813.744647,1976.430655,238.5177269,33.57996672,662.8464222,651.9057397,551.88,248.6377357,40.76028,1686.795949,336.8711011,2747.710603,461.36,2359.161907,280.9329664,312.3965504,1.752,18405.28425
2019.8304,35,20,115,15,5913.603879,1626.885847,242.8333082,34.07649117,668.9951543,700.0218938,551.88,245.5061406,40.76028,1701.775442,337.4876033,3120.361003,530.564,1376.177779,280.9329664,312.3965504,1.752,17686.01034
2019.8304,35,20,115,17.5,5861.42121,1807.971907,242.8137183,34.0767901,668.5423468,665.3508439,551.88,254.6361064,40.76028,1693.931972,340.3155883,3120.361003,530.564,1376.177779,280.9329664,312.3965504,1.752,17783.88506
2019.8304,35,20,115,20,5835.973797,2212.299004,243.6557257,34.09500494,668.4770653,656.3687293,551.88,257.976801,40.76028,1690.097626,339.6193745,3120.361003,530.564,1376.177779,280.9329664,312.3965504,1.752,18153.38771
2019.8304,35,20,115,22.5,5821.600078,2127.756778,243.3804644,34.09201328,668.5192241,653.1510135,551.88,259.1709324,40.76028,1687.963743,339.0404001,3120.361003,530.564,1376.177779,280.9329664,312.3965504,1.752,18049.49923
2019.8304,35,20,115,25,5815.395226,2379.197873,242.9542163,34.07026148,668.3689461,652.1180495,551.88,259.4451215,40.76028,1687.042378,338.5348652,3120.361003,530.564,1376.177779,280.9329664,312.3965504,1.752,18291.95152
2019.8304,45,20,115,15,5913.603879,1626.885847,242.8333082,34.07649117,668.9951543,700.0218938,551.88,245.5061406,40.76028,1701.775442,337.4876033,3120.361003,530.564,1769.37143,280.9329664,312.3965504,1.752,18079.20399
2019.8304,45,20,115,17.5,5861.42121,1807.971907,242.8137183,34.0767901,668.5423468,665.3508439,551.88,254.6361064,40.76028,1693.931972,340.3155883,3120.361003,530.564,1769.37143,280.9329664,312.3965504,1.752,18177.07871
2019.8304,45,20,115,20,5835.973797,2212.299004,243.6557257,34.09500494,668.4770653,656.3687293,551.88,257.976801,40.76028,1690.097626,339.6193745,3120.361003,530.564,1769.37143,280.9329664,312.3965504,1.752,18546.58136
2019.8304,45,20,115,22.5,5821.600078,2127.756778,243.3804644,34.09201328,668.5192241,653.1510135,551.88,259.1709324,40.76028,1687.963743,339.0404001,3120.361003,530.564,1769.37143,280.9329664,312.3965504,1.752,18442.69288
2019.8304,45,20,115,25,5815.395226,2379.197873,242.9542163,34.07026148,668.3689461,652.1180495,551.88,259.4451215,40.76028,1687.042378,338.5348652,3120.361003,530.564,1769.37143,280.9329664,312.3965504,1.752,18685.14517
2019.8304,50,20,115,15,5913.603879,1626.885847,242.8333082,34.07649117,668.9951543,700.0218938,551.88,245.5061406,40.76028,1701.775442,337.4876033,3120.361003,530.564,1965.968256,280.9329664,312.3965504,1.752,18275.80082
2019.8304,50,20,115,17.5,5861.42121,1807.971907,242.8137183,34.0767901,668.5423468,665.3508439,551.88,254.6361064,40.76028,1693.931972,340.3155883,3120.361003,530.564,1965.968256,280.9329664,312.3965504,1.752,18373.67554
2019.8304,50,20,115,20,5835.973797,2212.299004,243.6557257,34.09500494,668.4770653,656.3687293,551.88,257.976801,40.76028,1690.097626,339.6193745,3120.361003,530.564,1965.968256,280.9329664,312.3965504,1.752,18743.17818
2019.8304,50,20,115,22.5,5821.600078,2127.756778,243.3804644,34.09201328,668.5192241,653.1510135,551.88,259.1709324,40.76028,1687.963743,339.0404001,3120.361003,530.564,1965.968256,280.9329664,312.3965504,1.752,18639.2897
2019.8304,50,20,115,25,5815.395226,2379.197873,242.9542163,34.07026148,668.3689461,652.1180495,551.88,259.4451215,40.76028,1687.042378,338.5348652,3120.361003,530.564,1965.968256,280.9329664,312.3965504,1.752,18881.74199
2019.8304,57.5,20,115,15,5913.603879,1626.885847,242.8333082,34.07649117,668.9951543,700.0218938,551.88,245.5061406,40.76028,1701.775442,337.4876033,3120.361003,530.564,2260.863494,280.9329664,312.3965504,1.752,18570.69605
2019.8304,57.5,20,115,17.5,5861.42121,1807.971907,242.8137183,34.0767901,668.5423468,665.3508439,551.88,254.6361064,40.76028,1693.931972,340.3155883,3120.361003,530.564,2260.863494,280.9329664,312.3965504,1.752,18668.57078
2019.8304,57.5,20,115,20,5835.973797,2212.299004,243.6557257,34.09500494,668.4770653,656.3687293,551.88,257.976801,40.76028,1690.097626,339.6193745,3120.361003,530.564,2260.863494,280.9329664,312.3965504,1.752,19038.07342
2019.8304,57.5,20,115,22.5,5821.600078,2127.756778,243.3804644,34.09201328,668.5192241,653.1510135,551.88,259.1709324,40.76028,1687.963743,339.0404001,3120.361003,530.564,2260.863494,280.9329664,312.3965504,1.752,18934.18494
2019.8304,57.5,20,115,25,5815.395226,2379.197873,242.9542163,34.07026148,668.3689461,652.1180495,551.88,259.4451215,40.76028,1687.042378,338.5348652,3120.361003,530.564,2260.863494,280.9329664,312.3965504,1.752,19176.63723
2019.8304,60,20,115,15,5913.603879,1626.885847,242.8333082,34.07649117,668.9951543,700.0218938,551.88,245.5061406,40.76028,1701.775442,337.4876033,3120.361003,530.564,2359.161907,280.9329664,312.3965504,1.752,18668.99447
2019.8304,60,20,115,17.5,5861.42121,1807.971907,242.8137183,34.0767901,668.5423468,665.3508439,551.88,254.6361064,40.76028,1693.931972,340.3155883,3120.361003,530.564,2359.161907,280.9329664,312.3965504,1.752,18766.86919
2019.8304,60,20,115,20,5835.973797,2212.299004,243.6557257,34.09500494,668.4770653,656.3687293,551.88,257.976801,40.76028,1690.097626,339.6193745,3120.361003,530.564,2359.161907,280.9329664,312.3965504,1.752,19136.37184
2019.8304,60,20,115,22.5,5821.600078,2127.756778,243.3804644,34.09201328,668.5192241,653.1510135,551.88,259.1709324,40.76028,1687.963743,339.0404001,3120.361003,530.564,2359.161907,280.9329664,312.3965504,1.752,19032.48335
2019.8304,60,20,115,25,5815.395226,2379.197873,242.9542163,34.07026148,668.3689461,652.1180495,551.88,259.4451215,40.76028,1687.042378,338.5348652,3120.361003,530.564,2359.161907,280.9329664,312.3965504,1.752,19274.93564
2019.8304,35,20,129.55,15,5924.884129,1714.133909,246.5173335,34.48122269,675.2382353,707.6144834,551.88,254.966119,40.76028,1703.442343,340.3514902,3481.831891,597.69188,1376.177779,280.9329664,312.3965504,1.752,18245.05261
2019.8304,35,20,129.55,17.5,5866.936048,1939.472889,246.0752528,34.47836395,675.0428631,667.4678915,551.88,264.6677403,40.76028,1694.739841,342.2503186,3481.831891,597.69188,1376.177779,280.9329664,312.3965504,1.752,18374.55456
2019.8304,35,20,129.55,20,5837.700652,2559.407496,246.4084374,34.48119791,675.1655642,656.882801,551.88,269.1648132,40.76028,1690.35229,340.696467,3481.831891,597.69188,1376.177779,280.9329664,312.3965504,1.752,18953.68307
2019.8304,35,20,129.55,22.5,5823.430962,3132.349395,246.4193802,34.48493666,675.0747582,653.4806843,551.88,271.4969617,40.76028,1688.229408,340.2049804,3481.831891,597.69188,1376.177779,280.9329664,312.3965504,1.752,19508.59481
2019.8304,35,20,129.55,25,5816.597137,3060.522148,247.0415856,34.49577245,675.1940366,652.2816919,551.88,270.7566033,40.76028,1687.220689,339.8733328,3481.831891,597.69188,1376.177779,280.9329664,312.3965504,1.752,19427.40634
2019.8304,45,20,129.55,15,5924.884129,1714.133909,246.5173335,34.48122269,675.2382353,707.6144834,551.88,254.966119,40.76028,1703.442343,340.3514902,3481.831891,597.69188,1769.37143,280.9329664,312.3965504,1.752,18638.24626
2019.8304,45,20,129.55,17.5,5866.936048,1939.472889,246.0752528,34.47836395,675.0428631,667.4678915,551.88,264.6677403,40.76028,1694.739841,342.2503186,3481.831891,597.69188,1769.37143,280.9329664,312.3965504,1.752,18767.74821
2019.8304,45,20,129.55,20,5837.700652,2559.407496,246.4084374,34.48119791,675.1655642,656.882801,551.88,269.1648132,40.76028,1690.35229,340.696467,3481.831891,597.69188,1769.37143,280.9329664,312.3965504,1.752,19346.87672
2019.8304,45,20,129.55,22.5,5823.430962,3132.349395,246.4193802,34.48493666,675.0747582,653.4806843,551.88,271.4969617,40.76028,1688.229408,340.2049804,3481.831891,597.69188,1769.37143,280.9329664,312.3965504,1.752,19901.78846
2019.8304,45,20,129.55,25,5816.597137,3060.522148,247.0415856,34.49577245,675.1940366,652.2816919,551.88,270.7566033,40.76028,1687.220689,339.8733328,3481.831891,597.69188,1769.37143,280.9329664,312.3965504,1.752,19820.59999
2019.8304,50,20,129.55,15,5924.884129,1714.133909,246.5173335,34.48122269,675.2382353,707.6144834,551.88,254.966119,40.76028,1703.442343,340.3514902,3481.831891,597.69188,1965.968256,280.9329664,312.3965504,1.752,18834.84309
2019.8304,50,20,129.55,17.5,5866.936048,1939.472889,246.0752528,34.47836395,675.0428631,667.4678915,551.88,264.6677403,40.76028,1694.739841,342.2503186,3481.831891,597.69188,1965.968256,280.9329664,312.3965504,1.752,18964.34503
2019.8304,50,20,129.55,20,5837.700652,2559.407496,246.4084374,34.48119791,675.1655642,656.882801,551.88,269.1648132,40.76028,1690.35229,340.696467,3481.831891,597.69188,1965.968256,280.9329664,312.3965504,1.752,19543.47354
